name,tree,rep,model,logl,k,AIC,AICc,BIC,rf_true,treelength
HA,prum,4,poisson,-31756.9654,397,64307.9308,66211.6176,66028.9474,74,7.307201096699992
HA,prum,4,q1,-28906.0313,398,58608.0627,60532.9354,60333.4143,80,8.198544575900005
HA,prum,4,q2,-29639.8877,398,60075.7754,62000.6481,61801.1270,74,9.487565230999994
HA,prum,4,q3,-30205.2313,397,61204.4625,63108.1493,62925.4791,76,7.400585902399997
HA,prum,4,q4,-30789.5991,398,62375.1982,64300.0710,64100.5498,80,11.486557816100008
HA,prum,4,q5,-34718.0969,397,70230.1937,72133.8805,71951.2103,92,8.975873900500005
HA,ruhfel,4,poisson,-91030.3991,697,183454.7981,1156466.7981,186476.3309,134,27.970340229100003
HA,ruhfel,4,q1,-83208.8102,717,167851.6204,1197463.6204,170959.8543,120,31.050212980099996
HA,ruhfel,4,q2,-85652.0563,717,172738.1126,1202350.1126,175846.3465,126,35.576463233000005
HA,ruhfel,4,q3,-87061.1421,697,175516.2842,1148528.2842,178537.8171,136,29.539035503399987
HA,ruhfel,4,q4,-89022.5682,698,179441.1363,1155245.1363,182467.0042,122,46.78146865289998
HA,ruhfel,4,q5,-100374.9498,697,202143.8996,1175155.8996,205165.4324,152,41.11427352919997
HA,salichos,4,poisson,-22132.3813,43,44350.7627,44358.0396,44537.1700,4,8.497462516199999
HA,salichos,4,q1,-20496.3434,64,41120.6867,41137.3601,41398.1302,2,10.853294053199999
HA,salichos,4,q2,-20904.0604,64,41936.1209,41952.7942,42213.5644,2,12.144526971799996
HA,salichos,4,q3,-21222.7760,45,42535.5520,42543.5443,42730.6294,2,11.486095718999996
HA,salichos,4,q4,-21709.1175,43,43504.2350,43511.5120,43690.6424,2,9.271129895999998
HA,salichos,4,q5,-23773.7553,43,47633.5105,47640.7875,47819.9179,6,14.836596260999997
HA,rayfinned,4,poisson,-51888.7734,605,104987.5468,838247.5468,107610.2546,72,12.716545110000006
HA,rayfinned,4,q1,-47071.4369,606,95354.8737,831038.8737,97981.9166,68,14.778702858699985
HA,rayfinned,4,q2,-48582.6408,607,98379.2816,836491.2816,101010.6595,70,17.54933359549998
HA,rayfinned,4,q3,-49380.2775,625,100010.5549,882510.5549,102719.9638,66,19.785796670200003
HA,rayfinned,4,q4,-50505.7654,606,102223.5308,837907.5308,104850.5736,70,24.18593575120001
HA,rayfinned,4,q5,-56586.5699,605,114383.1398,847643.1398,117005.8476,70,15.420460527600007
HA,spiralia,4,poisson,-38784.2996,203,77974.5991,78204.6658,78854.6151,4,10.889087789000005
HA,spiralia,4,q1,-35175.4032,223,70796.8064,71090.6417,71763.5235,8,12.580035230599997
HA,spiralia,4,q2,-36309.4897,223,73064.9795,73358.8148,74031.6966,8,15.704831882899994
HA,spiralia,4,q3,-37048.3491,204,74504.6981,74737.6786,75389.0492,8,11.022362237199996
HA,spiralia,4,q4,-37780.7181,204,75969.4362,76202.4167,76853.7873,8,11.337377006799997
HA,spiralia,4,q5,-42914.8263,203,86235.6526,86465.7192,87115.6686,8,14.560105452999998
HA,andersen,5,poisson,-29384.5244,351,59471.0487,60636.6336,60992.6528,92,7.7943092175999995
HA,andersen,5,q1,-26879.1380,372,54502.2760,55955.2184,56114.9162,94,8.555330655999997
HA,andersen,5,q2,-27691.4194,353,56088.8388,57278.9531,57619.1130,94,9.125771712799995
HA,andersen,5,q3,-28147.4261,352,56998.8522,58176.6342,58524.7913,94,8.417077894399995
HA,andersen,5,q4,-28654.3807,370,58048.7613,59471.2484,59652.7314,100,8.272528858099992
HA,andersen,5,q5,-32415.8219,351,65533.6438,66699.2287,67055.2478,94,11.201622278599999
HA,dosreis,5,poisson,-70903.3915,545,142896.7831,175960.1164,145259.3876,20,18.908759631300033
HA,dosreis,5,q1,-64128.4652,546,129348.9304,164485.6363,131715.8701,28,21.328563643600006
HA,dosreis,5,q2,-66341.0378,546,133774.0756,168910.7814,136141.0152,28,25.260275981299966
HA,dosreis,5,q3,-67599.5811,565,136329.1622,775909.1622,138778.4679,26,32.5944975766
HA,dosreis,5,q4,-69145.3847,546,139382.7694,174519.4753,141749.7090,24,19.414112291099997
HA,dosreis,5,q5,-78252.9869,545,157595.9738,190659.3072,159958.5784,26,23.512497853500022
HA,greenalga,5,poisson,-12030.5330,43,24147.0661,24154.3430,24333.4734,0,3.2417306066000005
HA,greenalga,5,q1,-11111.7290,44,22311.4580,22319.0880,22502.2003,0,3.4767495718000005
HA,greenalga,5,q2,-11304.2059,63,22734.4118,22750.5398,23007.5202,0,3.5855258434
HA,greenalga,5,q3,-11533.0920,44,23154.1841,23161.8142,23344.9265,0,3.6775230539
HA,greenalga,5,q4,-11806.7591,45,23703.5183,23711.5106,23898.5957,0,4.7517403243
HA,greenalga,5,q5,-13191.5330,43,26469.0661,26476.3430,26655.4734,0,4.4401291079
HA,opisthokonta,5,poisson,-59217.3736,137,118708.7472,118797.5078,119302.6496,10,22.098130276999992
HA,opisthokonta,5,q1,-54281.3841,138,108838.7682,108929.0364,109437.0057,12,24.540562399800013
HA,opisthokonta,5,q2,-55557.3641,157,111428.7282,111550.9253,112109.3318,8,25.284820932300008
HA,opisthokonta,5,q3,-56663.6842,158,113643.3685,113767.4277,114328.3070,6,30.147988190600007
HA,opisthokonta,5,q4,-57980.5553,139,116239.1106,116330.9031,116841.6832,10,39.165347921400006
HA,opisthokonta,5,q5,-64369.1244,138,129014.2488,129104.5170,129612.4862,10,34.459671343099984
HA,prum,5,poisson,-31005.7858,397,62805.5716,64709.2583,64526.5881,74,7.103314856200009
HA,prum,5,q1,-28178.4938,398,57152.9876,59077.8604,58878.3392,74,8.008951712899995
HA,prum,5,q2,-29053.1785,398,58902.3571,60827.2298,60627.7087,76,9.906982603200003
HA,prum,5,q3,-29596.1718,398,59988.3437,61913.2164,61713.6952,72,8.128483953300002
HA,prum,5,q4,-30187.7407,399,61173.4814,63119.8229,62903.1680,74,12.573183137300004
HA,prum,5,q5,-33605.1319,397,68004.2638,69907.9505,69725.2803,86,8.466057838999998
HA,ruhfel,5,poisson,-90540.5153,685,182451.0307,1122271.0307,185420.5428,130,27.96572236929999
HA,ruhfel,5,q1,-82851.7297,705,167113.4593,1162573.4593,170169.6726,122,29.343743035599992
HA,ruhfel,5,q2,-85230.4189,705,171870.8378,1167330.8378,174927.0511,122,33.26275727469998
HA,ruhfel,5,q3,-86637.3492,685,174644.6984,1114464.6984,177614.2105,124,29.495003124200007
HA,ruhfel,5,q4,-88676.0850,704,178760.1700,1171400.1700,181812.0482,126,32.84723617600002
HA,ruhfel,5,q5,-100341.1137,685,202052.2274,1141872.2274,205021.7396,140,41.68896196290002
HA,salichos,5,poisson,-22124.5977,43,44335.1955,44342.4724,44521.6028,4,8.481572425100001
HA,salichos,5,q1,-20589.5288,64,41307.0575,41323.7309,41584.5010,0,11.019720402
HA,salichos,5,q2,-20934.0544,63,41994.1089,42010.2369,42267.2173,4,11.846742542500001
HA,salichos,5,q3,-21296.5760,44,42681.1520,42688.7820,42871.8943,2,13.367831356100002
HA,salichos,5,q4,-21780.3346,63,43686.6692,43702.7972,43959.7777,2,11.016812652699999
HA,salichos,5,q5,-23850.1682,43,47786.3365,47793.6134,47972.7438,2,15.437447508400004
HA,rayfinned,5,poisson,-52841.7082,607,106897.4164,845009.4164,109528.7944,72,12.994739843900001
HA,rayfinned,5,q1,-48108.0084,627,97470.0169,884982.0169,100188.0959,68,14.4887147057
HA,rayfinned,5,q2,-49513.9612,627,100281.9225,887793.9225,103000.0015,72,13.081692499999996
HA,rayfinned,5,q3,-50416.7433,608,102049.4865,842593.4865,104685.1995,82,13.255740642300005
HA,rayfinned,5,q4,-51268.8285,607,103751.6571,841863.6571,106383.0350,76,13.651370234700002
HA,rayfinned,5,q5,-58043.2729,607,117300.5458,855412.5458,119931.9237,84,16.279814261500004
HA,spiralia,5,poisson,-39021.9764,203,78449.9528,78680.0195,79329.9688,12,11.055658247299993
HA,spiralia,5,q1,-35231.3952,224,70910.7904,71208.1356,71881.8426,16,13.906477890799996
HA,spiralia,5,q2,-36361.0107,224,73170.0213,73467.3665,74141.0735,16,15.786966644600012
HA,spiralia,5,q3,-36955.9316,222,74355.8631,74646.2209,75318.2452,16,11.3757272296
HA,spiralia,5,q4,-37760.7532,203,75927.5063,76157.5730,76807.5223,16,11.347159683100006
HA,spiralia,5,q5,-42821.3154,203,86048.6308,86278.6974,86928.6468,18,15.065818072400004
HA,andersen,6,poisson,-29701.7037,353,60109.4074,61299.5217,61639.6816,82,7.871004624400005
HA,andersen,6,q1,-27257.1692,374,55262.3384,56746.4654,56883.6487,82,8.872719605899988
HA,andersen,6,q2,-28011.2145,354,56730.4290,57933.0127,58265.0382,80,8.1665491358
HA,andersen,6,q3,-28397.7007,355,57505.4015,58720.5938,59044.3458,82,8.533804752499996
HA,andersen,6,q4,-28982.0669,354,58672.1338,59874.7175,60206.7430,86,12.697468567200003
HA,andersen,6,q5,-32441.4760,353,65588.9521,66779.0664,67119.2262,98,10.931615525699996
HA,dosreis,6,poisson,-67734.4503,545,136558.9007,169622.2340,138921.5053,26,17.7624832846
HA,dosreis,6,q1,-61130.9011,546,123353.8022,158490.5081,125720.7419,22,19.82520348939998
HA,dosreis,6,q2,-62963.3169,546,127018.6338,162155.3396,129385.5734,24,22.7233683216
HA,dosreis,6,q3,-63968.6529,565,129067.3057,768647.3057,131516.6114,30,26.442278568399974
HA,dosreis,6,q4,-65313.3157,545,131716.6314,164779.9647,134079.2360,28,17.732200612499994
HA,dosreis,6,q5,-73459.3844,546,148010.7688,183147.4747,150377.7085,34,22.172143809500003
HA,greenalga,6,poisson,-11708.9401,43,23503.8802,23511.1571,23690.2875,0,3.1354404139999996
HA,greenalga,6,q1,-10929.0790,44,21946.1579,21953.7880,22136.9003,0,3.4160329276999994
HA,greenalga,6,q2,-11170.6791,44,22429.3581,22436.9882,22620.1005,0,3.5662229388000006
HA,greenalga,6,q3,-11330.1820,45,22750.3640,22758.3562,22945.4414,0,3.8664945658999987
HA,greenalga,6,q4,-11650.7495,44,23389.4990,23397.1291,23580.2414,0,3.324099389300001
HA,greenalga,6,q5,-12977.8657,43,26041.7315,26049.0084,26228.1388,0,4.370521356899998
HA,opisthokonta,6,poisson,-60017.7841,137,120309.5681,120398.3287,120903.4705,14,22.5693791639
HA,opisthokonta,6,q1,-54429.2692,157,109172.5384,109294.7355,109853.1419,2,27.034488444400004
HA,opisthokonta,6,q2,-55982.7322,156,112277.4644,112397.8182,112953.7328,6,24.402711143299992
HA,opisthokonta,6,q3,-56970.5973,156,114253.1946,114373.5484,114929.4631,12,24.77448272120001
HA,opisthokonta,6,q4,-58349.7792,137,116973.5585,117062.3190,117567.4609,10,27.2373228921
HA,opisthokonta,6,q5,-65457.0152,137,131188.0304,131276.7909,131781.9328,10,36.958658759500004
HA,prum,6,poisson,-31705.3062,397,64204.6124,66108.2991,65925.6289,66,7.291339278299995
HA,prum,6,q1,-28769.5714,398,58335.1428,60260.0155,60060.4944,68,8.335326789200003
HA,prum,6,q2,-29437.5554,417,59709.1108,62096.8642,61516.8284,70,8.785864986799993
HA,prum,6,q3,-30053.1563,398,60902.3127,62827.1854,62627.6643,66,7.669737039099999
HA,prum,6,q4,-30598.2820,416,62028.5641,64388.7273,63831.9466,68,7.348933886500001
HA,prum,6,q5,-34133.5711,397,69061.1421,70964.8289,70782.1587,74,8.704748462799994
HA,ruhfel,6,poisson,-93501.4421,695,188392.8841,1155832.8841,191405.7468,118,29.097436876599996
HA,ruhfel,6,q1,-85277.6969,715,171985.3938,1195865.3938,175084.9575,122,30.397827404300013
HA,ruhfel,6,q2,-87634.4691,715,176698.9381,1200578.9381,179798.5019,114,32.864603608
HA,ruhfel,6,q3,-89005.0202,695,179400.0403,1146840.0403,182412.9030,118,30.78630769300003
HA,ruhfel,6,q4,-91071.1442,714,183570.2884,1204590.2884,186665.5171,122,32.002636859800006
HA,ruhfel,6,q5,-101608.9290,695,204607.8581,1172047.8581,207620.7208,118,43.50842154109998
HA,salichos,6,poisson,-22015.5150,43,44117.0299,44124.3069,44303.4373,0,8.534185301900001
HA,salichos,6,q1,-20450.0311,63,41026.0623,41042.1903,41299.1707,0,10.456220940099998
HA,salichos,6,q2,-20803.6051,63,41733.2102,41749.3382,42006.3186,0,11.560159770599999
HA,salichos,6,q3,-21080.2396,63,42286.4791,42302.6071,42559.5876,0,9.948077040199998
HA,salichos,6,q4,-21569.4905,63,43264.9809,43281.1089,43538.0893,2,10.715569780600001
HA,salichos,6,q5,-23648.8757,43,47383.7515,47391.0284,47570.1588,2,15.325717085099999
HA,rayfinned,6,poisson,-51831.2676,605,104872.5352,838132.5352,107495.2431,82,12.710459831000005
HA,rayfinned,6,q1,-46919.8109,606,95051.6217,830735.6217,97678.6646,74,15.38270264630001
HA,rayfinned,6,q2,-48272.6418,606,97757.2837,833441.2837,100384.3265,78,19.56720509259998
HA,rayfinned,6,q3,-49066.4205,624,99380.8411,879380.8411,102085.9149,80,12.853191835099983
HA,rayfinned,6,q4,-50104.3545,626,101460.7089,886464.7089,104174.4529,78,23.37361054930002
HA,rayfinned,6,q5,-56470.1739,605,114150.3478,847410.3478,116773.0556,64,15.803194117999979
HA,spiralia,6,poisson,-37458.2934,203,75322.5868,75552.6535,76202.6029,6,10.4815323938
HA,spiralia,6,q1,-33781.7526,224,68011.5051,68308.8502,68982.5573,4,12.2947832265
HA,spiralia,6,q2,-34711.9323,222,69867.8646,70158.2224,70830.2467,4,10.9952596865
HA,spiralia,6,q3,-35462.3371,204,71332.6742,71565.6547,72217.0253,4,10.653236354900002
HA,spiralia,6,q4,-36107.6738,204,72623.3476,72856.3281,73507.6986,8,17.1550382572
HA,spiralia,6,q5,-40852.8132,203,82111.6265,82341.6932,82991.6425,10,14.039934837799994
HA,andersen,7,poisson,-29484.5786,353,59675.1571,60865.2714,61205.4313,62,7.8403947010999975
HA,andersen,7,q1,-27224.1566,354,55156.3132,56358.8969,56690.9224,72,8.467401327999998
HA,andersen,7,q2,-27847.4143,354,56402.8286,57605.4123,57937.4378,66,8.250153434900005
HA,andersen,7,q3,-28156.6648,374,57061.3296,58545.4566,58682.6399,68,10.457799332999997
HA,andersen,7,q4,-28880.4201,372,58504.8401,59957.7826,60117.4803,64,8.494310330199992
HA,andersen,7,q5,-32230.9443,353,65167.8886,66358.0029,66698.1627,70,11.146931741299994
HA,dosreis,7,poisson,-68727.0805,545,138544.1611,171607.4944,140906.7656,26,18.12231419539999
HA,dosreis,7,q1,-61992.9656,565,125115.9312,764695.9312,127565.2369,28,19.100941447299995
HA,dosreis,7,q2,-63866.3321,546,128824.6643,163961.3701,131191.6039,30,22.547245432699988
HA,dosreis,7,q3,-64886.4341,564,130900.8681,768220.8681,133345.8387,28,18.852913940600008
HA,dosreis,7,q4,-66199.8032,545,133489.6064,166552.9397,135852.2110,30,18.957687541500025
HA,dosreis,7,q5,-74644.5729,545,150379.1457,183442.4790,152741.7503,32,23.655434101599976
HA,greenalga,7,poisson,-11647.7701,43,23381.5402,23388.8171,23567.9475,2,3.0817006919000005
HA,greenalga,7,q1,-10694.4998,45,21478.9996,21486.9919,21674.0771,0,3.2443508105000007
HA,greenalga,7,q2,-10933.0193,44,21954.0385,21961.6686,22144.7809,0,3.1467909482000005
HA,greenalga,7,q3,-11035.4361,63,22196.8721,22213.0001,22469.9806,0,3.5909084771000006
HA,greenalga,7,q4,-11334.7151,62,22793.4302,22809.0230,23062.2035,0,3.325988636100001
HA,greenalga,7,q5,-12696.3390,43,25478.6779,25485.9549,25665.0853,4,4.119927339799999
HA,opisthokonta,7,poisson,-58434.1939,137,117142.3878,117231.1484,117736.2902,4,21.600439707499994
HA,opisthokonta,7,q1,-53512.5670,157,107339.1341,107461.3311,108019.7376,2,25.573815345999993
HA,opisthokonta,7,q2,-54879.0652,157,110072.1305,110194.3275,110752.7340,2,31.2299042613
HA,opisthokonta,7,q3,-55886.8996,137,112047.7992,112136.5598,112641.7016,2,23.331163790000005
HA,opisthokonta,7,q4,-57194.0678,138,114664.1355,114754.4038,115262.3730,4,36.5175609458
HA,opisthokonta,7,q5,-63867.7392,137,128009.4784,128098.2390,128603.3809,8,34.49040165
HA,prum,7,poisson,-29862.6982,397,60519.3965,62423.0832,62240.4130,98,6.779307871199998
HA,prum,7,q1,-27307.9711,398,55411.9422,57336.8149,57137.2938,102,7.353817612799997
HA,prum,7,q2,-28048.6900,417,56931.3800,59319.1334,58739.0976,102,8.235703134200003
HA,prum,7,q3,-28570.3808,398,57936.7616,59861.6344,59662.1132,106,7.023922674599995
HA,prum,7,q4,-29048.3612,416,58928.7223,61288.8856,60732.1049,96,6.836794393699998
HA,prum,7,q5,-32682.0297,397,66158.0594,68061.7462,67879.0760,106,8.288156606700003
HA,ruhfel,7,poisson,-91819.4456,689,185016.8912,1135836.8912,188003.7435,116,28.722400246300015
HA,ruhfel,7,q1,-83255.4323,709,167928.8646,1174708.8646,171002.4181,102,32.150847363400025
HA,ruhfel,7,q2,-85707.3586,709,172832.7173,1179612.7173,175906.2707,100,37.726017290100046
HA,ruhfel,7,q3,-86938.2471,689,175254.4943,1126074.4943,178241.3467,100,30.2973627128
HA,ruhfel,7,q4,-88721.1207,690,178822.2415,1132402.2415,181813.4289,112,47.99521465849995
HA,ruhfel,7,q5,-99299.1660,689,199976.3320,1150796.3320,202963.1844,116,41.42220844870001
HA,salichos,7,poisson,-22252.0025,43,44590.0049,44597.2818,44776.4122,8,8.641630016
HA,salichos,7,q1,-20671.3075,64,41470.6150,41487.2883,41748.0584,4,11.085491501699998
HA,salichos,7,q2,-21159.4908,44,42406.9816,42414.6116,42597.7239,8,10.0384858843
HA,salichos,7,q3,-21331.4520,63,42788.9040,42805.0320,43062.0125,4,15.163224355200002
HA,salichos,7,q4,-21919.9490,44,43927.8979,43935.5280,44118.6403,6,9.790002283600002
HA,salichos,7,q5,-24204.0903,43,48494.1806,48501.4575,48680.5879,10,16.169423837900005
HA,rayfinned,7,poisson,-53647.9735,607,108509.9470,846621.9470,111141.3249,82,13.2958226
HA,rayfinned,7,q1,-48625.2129,627,98504.4257,886016.4257,101222.5048,80,15.483204717300012
HA,rayfinned,7,q2,-50163.2797,627,101580.5595,889092.5595,104298.6385,84,17.698297808099994
HA,rayfinned,7,q3,-51052.4338,627,103358.8676,890870.8676,106076.9467,86,13.679482510400012
HA,rayfinned,7,q4,-52097.1347,608,105410.2694,845954.2694,108045.9824,94,13.80352137940001
HA,rayfinned,7,q5,-58354.7108,607,117923.4216,856035.4216,120554.7995,88,16.265515854999997
HA,spiralia,7,poisson,-38199.2814,203,76804.5628,77034.6294,77684.5788,6,10.681829200799996
HA,spiralia,7,q1,-34557.0182,204,69522.0363,69755.0168,70406.3874,6,12.5881323803
HA,spiralia,7,q2,-35565.4230,222,71574.8460,71865.2038,72537.2281,8,11.205017810200001
HA,spiralia,7,q3,-36163.8098,224,72775.6197,73072.9648,73746.6719,10,18.703235516
HA,spiralia,7,q4,-36938.2261,224,74324.4523,74621.7974,75295.5044,6,22.48489849860001
HA,spiralia,7,q5,-41686.8474,203,83779.6947,84009.7614,84659.7107,8,13.886363503699998
HA,andersen,8,poisson,-30288.5782,353,61283.1564,62473.2707,62813.4306,70,8.122956147400002
HA,andersen,8,q1,-27863.0326,355,56436.0652,57651.2575,57975.0095,66,8.956333167899995
HA,andersen,8,q2,-28555.2926,372,57854.5851,59307.5275,59467.2253,64,8.434984610499997
HA,andersen,8,q3,-28956.4627,372,58656.9253,60109.8678,60269.5655,68,9.041849014899999
HA,andersen,8,q4,-29564.6831,354,59837.3662,61039.9500,61371.9754,64,12.724931857799993
HA,andersen,8,q5,-33137.5622,353,66981.1245,68171.2388,68511.3986,70,11.254465449299998
HA,dosreis,8,poisson,-69917.9470,545,140925.8941,173989.2274,143288.4986,20,18.51350229760001
HA,dosreis,8,q1,-63198.0791,546,127488.1582,162624.8641,129855.0979,20,20.55787836800001
HA,dosreis,8,q2,-65304.1931,546,131700.3862,166837.0921,134067.3258,18,28.420068766599965
HA,dosreis,8,q3,-66301.6919,565,133733.3838,773313.3838,136182.6895,20,26.89548240380001
HA,dosreis,8,q4,-67616.3034,546,136324.6068,171461.3127,138691.5465,18,19.171004535399977
HA,dosreis,8,q5,-75481.3622,545,152052.7243,185116.0576,154415.3289,32,23.006585888400007
HA,greenalga,8,poisson,-11576.9113,43,23239.8226,23247.0995,23426.2299,2,3.048516667700001
HA,greenalga,8,q1,-10680.5067,44,21449.0133,21456.6434,21639.7557,2,3.2972065961999997
HA,greenalga,8,q2,-10858.1084,63,21842.2169,21858.3449,22115.3253,4,3.337096880199999
HA,greenalga,8,q3,-11091.1158,44,22270.2317,22277.8617,22460.9741,2,3.3235930317999998
HA,greenalga,8,q4,-11275.3507,62,22674.7014,22690.2943,22943.4748,2,3.258467150399999
HA,greenalga,8,q5,-12645.3293,43,25376.6586,25383.9355,25563.0659,0,3.993161066799999
HA,opisthokonta,8,poisson,-59078.7621,137,118431.5242,118520.2847,119025.4266,10,21.93826282569999
HA,opisthokonta,8,q1,-53713.7083,157,107741.4166,107863.6137,108422.0201,6,26.0044432277
HA,opisthokonta,8,q2,-55150.2575,157,110614.5151,110736.7121,111295.1186,6,30.3486489129
HA,opisthokonta,8,q3,-56158.4491,157,112630.8983,112753.0953,113311.5018,10,24.707417634900015
HA,opisthokonta,8,q4,-57354.9969,139,114987.9939,115079.7863,115590.5664,10,40.4631332633
HA,opisthokonta,8,q5,-63923.8749,137,128121.7497,128210.5103,128715.6522,18,37.15313483330001
HA,prum,8,poisson,-30003.9965,397,60801.9930,62705.6797,62523.0095,88,6.817027213700007
HA,prum,8,q1,-27118.8823,417,55071.7646,57459.5181,56879.4823,86,8.256786165599998
HA,prum,8,q2,-27978.3041,399,56754.6083,58700.9497,58484.2949,82,8.989413717099993
HA,prum,8,q3,-28512.9198,398,57821.8396,59746.7123,59547.1912,76,9.24839029919999
HA,prum,8,q4,-29164.1254,399,59126.2509,61072.5923,60855.9375,84,11.061388675799996
HA,prum,8,q5,-33042.1599,397,66878.3199,68782.0066,68599.3364,98,8.5882692002
HA,ruhfel,8,poisson,-91202.0721,699,183802.1442,1162402.1442,186832.3471,138,28.2220449697
HA,ruhfel,8,q1,-83331.8297,700,168063.6593,1149463.6593,171098.1973,128,30.6068446015
HA,ruhfel,8,q2,-85773.7721,700,172947.5442,1154347.5442,175982.0822,136,29.796871746200008
HA,ruhfel,8,q3,-87026.9598,718,175489.9195,1207973.9195,178602.4885,120,31.331889203499987
HA,ruhfel,8,q4,-89089.2584,700,179578.5169,1160978.5169,182613.0548,136,40.716691936000004
HA,ruhfel,8,q5,-99419.9104,699,200237.8208,1178837.8208,203268.0238,148,39.74072074899999
HA,salichos,8,poisson,-21872.7424,43,43831.4849,43838.7618,44017.8922,6,8.3265674811
HA,salichos,8,q1,-20374.0446,63,40874.0893,40890.2173,41147.1977,2,10.295884431900001
HA,salichos,8,q2,-20772.0480,63,41670.0960,41686.2240,41943.2044,2,9.981793654699999
HA,salichos,8,q3,-21036.0786,63,42198.1572,42214.2852,42471.2656,2,9.762438504799999
HA,salichos,8,q4,-21551.5881,43,43189.1761,43196.4530,43375.5835,2,9.213434300400001
HA,salichos,8,q5,-23608.1589,43,47302.3179,47309.5948,47488.7252,10,14.743464002199998
