name,tree,rep,model,optim,logl,k,AIC,AICc,BIC,rf_true,treelength
NP,rayfinned,13,m5,optimizedtruetree,-57403.2188,607,116020.4376,854132.4376,118576.2718,0,19.716587018799995
NP,rayfinned,13,poisson,optimizedtruetree,-52348.3463,607,105910.6926,844022.6926,108466.5269,0,15.02764491360001
NP,spiralia,13,m1,inferredtree,-32583.5269,205,65577.0538,65866.3004,66440.2268,6,13.404351333900003
NP,spiralia,13,m2,inferredtree,-33543.7012,223,67533.4023,67898.0155,68472.3661,6,16.371589182499992
NP,spiralia,13,m3,inferredtree,-34321.8916,204,69051.7832,69337.2439,69910.7456,6,13.30153773930001
NP,spiralia,13,m4,inferredtree,-34942.0181,223,70330.0361,70694.6493,71268.9999,8,19.20088391960001
NP,spiralia,13,m5,inferredtree,-39258.5988,203,78923.1975,79204.9118,79777.9493,10,16.3517891035
NP,spiralia,13,poisson,inferredtree,-35896.2219,203,72198.4437,72480.1580,73053.1955,4,11.611835200900005
NP,spiralia,13,m1,optimizedtruetree,-32589.4828,205,65588.9656,65878.2122,66452.1386,0,13.408710860100005
NP,spiralia,13,m2,optimizedtruetree,-33550.8643,223,67547.7286,67912.3417,68486.6924,0,16.379866455200006
NP,spiralia,13,m3,optimizedtruetree,-34327.6902,204,69063.3805,69348.8412,69922.3429,0,13.334723782499992
NP,spiralia,13,m4,optimizedtruetree,-34953.9938,223,70353.9875,70718.6007,71292.9513,0,19.31774318249999
NP,spiralia,13,m5,optimizedtruetree,-39277.4617,203,78960.9233,79242.6376,79815.6751,0,16.360819150699996
NP,spiralia,13,poisson,optimizedtruetree,-35899.7072,203,72205.4144,72487.1287,73060.1662,0,11.616469558199991
NP,andersen,14,m1,inferredtree,-24943.0557,353,50592.1114,52327.6948,52078.4533,80,8.812356747499996
NP,andersen,14,m2,inferredtree,-25644.6024,353,51995.2049,53730.7882,53481.5467,80,9.195652729300004
NP,andersen,14,m3,inferredtree,-26027.8538,353,52761.7076,54497.2909,54248.0494,90,8.814082836000004
NP,andersen,14,m4,inferredtree,-26453.8047,353,53613.6094,55349.1928,55099.9512,88,9.171062612199997
NP,andersen,14,m5,inferredtree,-29422.0851,351,59546.1701,61238.6633,61024.0908,84,12.293191205200001
NP,andersen,14,poisson,inferredtree,-27020.6177,351,54743.2354,56435.7285,56221.1560,82,8.247714266800003
NP,andersen,14,m1,optimizedtruetree,-24958.5686,353,50623.1373,52358.7206,52109.4791,4,8.809836855100004
NP,andersen,14,m2,optimizedtruetree,-25660.5252,353,52027.0504,53762.6337,53513.3922,4,9.221117812000008
NP,andersen,14,m3,optimizedtruetree,-26046.9489,353,52799.8977,54535.4811,54286.2396,4,8.838195276100002
NP,andersen,14,m4,optimizedtruetree,-26475.4886,353,53656.9773,55392.5606,55143.3191,4,9.197885641200001
NP,andersen,14,m5,optimizedtruetree,-29474.0350,351,59650.0701,61342.5632,61127.9907,4,12.3032645686
NP,andersen,14,poisson,optimizedtruetree,-27046.4984,351,54794.9969,56487.4900,56272.9175,4,8.269968402799996
NP,dosreis,14,m1,inferredtree,-58643.8227,547,118381.6454,717893.6454,120684.8436,32,20.696525544100012
NP,dosreis,14,m2,inferredtree,-60384.7734,546,121861.5468,719185.5468,124160.5344,38,22.857229943500005
NP,dosreis,14,m3,inferredtree,-61680.4128,546,124452.8257,721776.8257,126751.8133,34,19.80287373060002
NP,dosreis,14,m4,inferredtree,-62836.0185,546,126764.0370,724088.0370,129063.0246,26,20.501117802300012
NP,dosreis,14,m5,inferredtree,-70765.5368,545,142621.0737,737761.0737,144915.8507,48,27.984739375100013
NP,dosreis,14,poisson,inferredtree,-64331.6289,545,129753.2578,724893.2578,132048.0349,20,19.55803947450001
NP,dosreis,14,m1,optimizedtruetree,-58651.0031,547,118396.0061,717908.0061,120699.2044,0,20.654983972699988
NP,dosreis,14,m2,optimizedtruetree,-60397.6730,546,121887.3460,719211.3460,124186.3337,0,22.998025825400013
NP,dosreis,14,m3,optimizedtruetree,-61689.9449,546,124471.8899,721795.8899,126770.8775,0,19.804946469200022
NP,dosreis,14,m4,optimizedtruetree,-62846.2731,546,126784.5462,724108.5462,129083.5339,0,20.5069015496
NP,dosreis,14,m5,optimizedtruetree,-70807.4040,545,142704.8079,737844.8079,144999.5850,0,27.946052674499978
NP,dosreis,14,poisson,optimizedtruetree,-64334.4897,545,129758.9794,724898.9794,132053.7564,0,19.562375355200015
NP,opisthokonta,14,m1,inferredtree,-51179.9214,157,102673.8427,102819.7604,103334.9069,6,30.089865037400006
NP,opisthokonta,14,m2,inferredtree,-52692.8657,137,105659.7314,105764.7647,106236.5836,6,25.898696179200005
NP,opisthokonta,14,m3,inferredtree,-53531.3786,156,107374.7573,107518.4054,108031.6109,10,26.247687488599993
NP,opisthokonta,14,m4,inferredtree,-54764.4817,156,109840.9633,109984.6114,110497.8169,8,28.996530940100012
NP,opisthokonta,14,m5,inferredtree,-61037.2932,137,122348.5863,122453.6197,122925.4385,18,42.736747721200004
NP,opisthokonta,14,poisson,inferredtree,-55904.4941,137,112082.9882,112188.0215,112659.8404,10,24.53979271720001
NP,opisthokonta,14,m1,optimizedtruetree,-51186.9148,157,102687.8295,102833.7472,103348.8937,0,30.063177661900006
NP,opisthokonta,14,m2,optimizedtruetree,-52696.8662,137,105667.7323,105772.7657,106244.5846,0,25.9136639093
NP,opisthokonta,14,m3,optimizedtruetree,-53548.5202,156,107409.0404,107552.6885,108065.8940,0,26.315058463200003
NP,opisthokonta,14,m4,optimizedtruetree,-54777.1049,156,109866.2098,110009.8579,110523.0634,0,29.06754406920001
NP,opisthokonta,14,m5,optimizedtruetree,-61074.1006,137,122422.2012,122527.2345,122999.0534,0,42.65925826479999
NP,opisthokonta,14,poisson,optimizedtruetree,-55934.4064,137,112142.8128,112247.8461,112719.6650,0,24.6037204448
NP,prum,14,m1,inferredtree,-27961.2066,398,56718.4131,59926.5343,58394.2319,72,9.081128698499993
NP,prum,14,m2,inferredtree,-28666.7980,417,58167.5960,62525.2460,59923.4162,70,10.145017197200008
NP,prum,14,m3,inferredtree,-29206.6159,416,59245.2318,63528.4910,60996.8414,78,8.224718990399996
NP,prum,14,m4,inferredtree,-29795.8600,398,60387.7201,63595.8413,62063.5389,84,9.576319067599997
NP,prum,14,m5,inferredtree,-33503.4336,397,67800.8672,70960.9872,69472.4755,88,10.436183647599998
NP,prum,14,poisson,inferredtree,-30401.5803,397,61597.1606,64757.2806,63268.7688,74,8.076413545499996
NP,prum,14,m1,optimizedtruetree,-28001.0368,398,56798.0737,60006.1949,58473.8925,0,9.174410758200008
NP,prum,14,m2,optimizedtruetree,-28712.6899,417,58259.3799,62617.0299,60015.2001,0,10.2575591006
NP,prum,14,m3,optimizedtruetree,-29260.6837,416,59353.3674,63636.6266,61104.9770,0,8.2650777446
NP,prum,14,m4,optimizedtruetree,-29851.7034,398,60499.4068,63707.5280,62175.2256,0,9.692797627799989
NP,prum,14,m5,optimizedtruetree,-33590.0102,397,67974.0204,71134.1404,69645.6286,0,10.4960109658
NP,prum,14,poisson,optimizedtruetree,-30456.0275,397,61706.0550,64866.1750,63377.6632,0,8.115363025499995
NP,ruhfel,14,m1,inferredtree,-83064.7219,718,167565.4438,1200049.4438,170588.6546,120,34.10499623260001
NP,ruhfel,14,m2,inferredtree,-85459.3178,718,172354.6357,1204838.6357,175377.8465,130,35.59224001060002
NP,ruhfel,14,m3,inferredtree,-86892.5995,717,175219.1991,1204831.1991,178238.1993,126,37.05777577510003
NP,ruhfel,14,m4,inferredtree,-88540.4933,697,178474.9866,1151486.9866,181409.7748,128,34.577546411899974
NP,ruhfel,14,m5,inferredtree,-99134.7113,698,199665.4226,1175469.4226,202604.4215,130,53.64525310269997
NP,ruhfel,14,poisson,inferredtree,-90441.8750,697,182277.7500,1155289.7500,185212.5383,126,32.83401175619999
NP,ruhfel,14,m1,optimizedtruetree,-83084.4549,718,167604.9098,1200088.9098,170628.1206,34,34.16701239119993
NP,ruhfel,14,m2,optimizedtruetree,-85493.0756,718,172422.1511,1204906.1511,175445.3620,34,35.87042582330004
NP,ruhfel,14,m3,optimizedtruetree,-86914.2768,717,175262.5535,1204874.5535,178281.5538,34,37.17704874229999
NP,ruhfel,14,m4,optimizedtruetree,-88576.8921,697,178547.7842,1151559.7842,181482.5725,34,34.735037191399954
NP,ruhfel,14,m5,optimizedtruetree,-99183.0684,698,199762.1369,1175566.1369,202701.1357,34,54.05954511570005
NP,ruhfel,14,poisson,optimizedtruetree,-90478.8453,697,182351.6907,1155363.6907,185286.4789,34,32.90505890209998
NP,salichos,14,m1,inferredtree,-19505.2135,64,39138.4269,39157.6417,39407.9053,2,12.245175936899999
NP,salichos,14,m2,inferredtree,-19878.0321,63,39882.0642,39900.6448,40147.3320,4,15.3627317475
NP,salichos,14,m3,inferredtree,-20096.9105,63,40319.8211,40338.4017,40585.0889,8,11.973550427800001
NP,salichos,14,m4,inferredtree,-20545.7625,44,41179.5251,41188.2668,41364.7915,2,13.715736262099997
NP,salichos,14,m5,inferredtree,-22245.8289,43,44577.6578,44585.9926,44758.7136,12,19.1948384941
NP,salichos,14,poisson,inferredtree,-20888.6381,43,41863.2762,41871.6110,42044.3320,2,9.7039663253
NP,salichos,14,m1,optimizedtruetree,-19509.5317,64,39147.0633,39166.2781,39416.5417,0,12.304077433999996
NP,salichos,14,m2,optimizedtruetree,-19884.8964,63,39895.7929,39914.3735,40161.0607,0,15.443639490099997
NP,salichos,14,m3,optimizedtruetree,-20113.2481,63,40352.4962,40371.0768,40617.7640,0,12.116219696400004
NP,salichos,14,m4,optimizedtruetree,-20546.1763,44,41180.3525,41189.0942,41365.6189,0,13.768720420300001
NP,salichos,14,m5,optimizedtruetree,-22265.0973,43,44616.1947,44624.5295,44797.2505,0,19.381532262199997
NP,salichos,14,poisson,optimizedtruetree,-20890.3238,43,41866.6477,41874.9825,42047.7035,0,9.717362751499998
NP,rayfinned,14,m1,inferredtree,-49529.2937,623,100304.5874,877808.5874,102927.7913,80,17.493865502600027
NP,rayfinned,14,m2,inferredtree,-51116.1932,623,103478.3864,880982.3864,106101.5902,70,20.667473059400017
NP,rayfinned,14,m3,inferredtree,-52239.4300,622,105722.8599,880734.8599,108341.8532,74,16.301166996
NP,rayfinned,14,m4,inferredtree,-53368.3995,603,107942.7989,836366.7989,110481.7908,66,15.990563777699982
NP,rayfinned,14,m5,inferredtree,-60142.4475,604,121492.8950,852332.8950,124036.0974,88,20.807899603100015
NP,rayfinned,14,poisson,inferredtree,-54553.6615,603,110313.3230,838737.3230,112852.3149,82,15.859274252299986
NP,rayfinned,14,m1,optimizedtruetree,-49550.0844,623,100346.1689,877850.1689,102969.3727,8,17.5830224714
NP,rayfinned,14,m2,optimizedtruetree,-51135.0044,623,103516.0087,881020.0087,106139.2126,8,20.74284825460001
NP,rayfinned,14,m3,optimizedtruetree,-52267.4790,622,105778.9580,880790.9580,108397.9512,8,16.317012376599976
NP,rayfinned,14,m4,optimizedtruetree,-53396.4224,603,107998.8449,836422.8449,110537.8367,8,16.0071859099
NP,rayfinned,14,m5,optimizedtruetree,-60207.9514,604,121623.9027,852463.9027,124167.1052,8,20.821028407500002
NP,rayfinned,14,poisson,optimizedtruetree,-54577.7530,603,110361.5061,838785.5061,112900.4979,8,15.876281085499999
NP,spiralia,14,m1,inferredtree,-33684.4043,204,67776.8087,68062.2694,68635.7711,4,13.7906843577
NP,spiralia,14,m2,inferredtree,-34534.4933,224,69516.9867,69886.2174,70460.1611,8,18.48293209409999
NP,spiralia,14,m3,inferredtree,-35306.3378,223,71058.6756,71423.2888,71997.6395,4,12.862304811100016
NP,spiralia,14,m4,inferredtree,-36013.7694,203,72433.5389,72715.2531,73288.2907,4,13.005908291299997
NP,spiralia,14,m5,inferredtree,-40334.8194,204,81077.6387,81363.0995,81936.6011,4,17.130494976999998
NP,spiralia,14,poisson,inferredtree,-37036.2569,203,74478.5139,74760.2282,75333.2657,2,12.175704844999993
NP,spiralia,14,m1,optimizedtruetree,-33687.1761,204,67782.3523,68067.8130,68641.3147,0,13.78898831769999
NP,spiralia,14,m2,optimizedtruetree,-34537.5791,224,69523.1581,69892.3889,70466.3325,0,18.4523792554
NP,spiralia,14,m3,optimizedtruetree,-35308.2439,223,71062.4877,71427.1009,72001.4516,0,12.861088475099999
NP,spiralia,14,m4,optimizedtruetree,-36017.1380,203,72440.2761,72721.9904,73295.0279,0,13.002321382399993
NP,spiralia,14,m5,optimizedtruetree,-40339.1294,204,81086.2589,81371.7196,81945.2213,0,17.126796787700016
NP,spiralia,14,poisson,optimizedtruetree,-37036.9943,203,74479.9885,74761.7028,75334.7404,0,12.175687564400002
NP,andersen,15,m1,inferredtree,-26781.3049,374,54310.6098,56591.0976,55885.3742,86,10.221517368299997
NP,andersen,15,m2,inferredtree,-27468.9306,373,55683.8612,57933.8935,57254.4151,88,11.714986335700003
NP,andersen,15,m3,inferredtree,-27963.6340,353,56633.2681,58368.8514,58119.6099,78,9.220792299199998
NP,andersen,15,m4,inferredtree,-28505.0685,354,57718.1371,59475.7595,59208.6895,78,9.8896514146
NP,andersen,15,m5,inferredtree,-31764.4561,353,64234.9122,65970.4956,65721.2541,88,13.850216033099999
NP,andersen,15,poisson,inferredtree,-28924.3004,353,58554.6008,60290.1842,60040.9427,82,9.0640378481
NP,andersen,15,m1,optimizedtruetree,-26788.5601,374,54325.1202,56605.6080,55899.8847,2,10.2220085714
NP,andersen,15,m2,optimizedtruetree,-27477.6953,373,55701.3906,57951.4229,57271.9444,2,11.722717765999995
NP,andersen,15,m3,optimizedtruetree,-27973.1256,353,56652.2511,58387.8344,58138.5929,2,9.228984401700002
NP,andersen,15,m4,optimizedtruetree,-28517.6162,354,57743.2324,59500.8548,59233.7848,2,9.90703006870001
NP,andersen,15,m5,optimizedtruetree,-31788.7757,353,64283.5514,66019.1347,65769.8932,2,13.848629356100002
NP,andersen,15,poisson,optimizedtruetree,-28935.1760,353,58576.3520,60311.9354,60062.6938,2,9.072369981599996
NP,dosreis,15,m1,inferredtree,-61132.0789,566,123396.1579,765240.1579,125779.3575,14,24.48690130549999
NP,dosreis,15,m2,inferredtree,-63233.3809,565,127596.7619,767176.7619,129975.7509,8,28.014066347900023
NP,dosreis,15,m3,inferredtree,-64388.7377,566,129909.4753,771753.4753,132292.6750,16,30.305165612900026
NP,dosreis,15,m4,inferredtree,-65883.8070,545,132857.6140,727997.6140,135152.3910,16,21.551479714
NP,dosreis,15,m5,inferredtree,-75162.3499,545,151414.6997,746554.6997,153709.4768,20,28.467155385400016
NP,dosreis,15,poisson,inferredtree,-67327.3736,545,135744.7472,730884.7472,138039.5242,16,20.62657505399999
NP,dosreis,15,m1,optimizedtruetree,-61135.3896,566,123402.7792,765246.7792,125785.9788,0,24.454641768000005
NP,dosreis,15,m2,optimizedtruetree,-63236.2897,565,127602.5793,767182.5793,129981.5684,0,28.00706979290001
NP,dosreis,15,m3,optimizedtruetree,-64395.1649,566,129922.3298,771766.3298,132305.5294,0,30.309505628800018
NP,dosreis,15,m4,optimizedtruetree,-65890.0067,545,132870.0133,728010.0133,135164.7904,0,21.55169197599998
NP,dosreis,15,m5,optimizedtruetree,-75172.2286,545,151434.4571,746574.4571,153729.2342,0,28.469036676499993
NP,dosreis,15,poisson,optimizedtruetree,-67331.4083,545,135752.8166,730892.8166,138047.5937,0,20.630120084200023
NP,opisthokonta,15,m1,inferredtree,-52295.4682,157,104904.9364,105050.8541,105566.0006,2,29.221211346199986
NP,opisthokonta,15,m2,inferredtree,-53660.8344,157,107635.6688,107781.5864,108296.7330,16,43.111987442099974
NP,opisthokonta,15,m3,inferredtree,-54637.5663,156,109587.1326,109730.7807,110243.9862,6,26.753679975900017
NP,opisthokonta,15,m4,inferredtree,-55712.5249,156,111737.0498,111880.6979,112393.9034,8,30.921837705900007
NP,opisthokonta,15,m5,inferredtree,-62186.3006,137,124646.6012,124751.6345,125223.4534,14,46.53737970029999
NP,opisthokonta,15,poisson,inferredtree,-56812.0637,137,113898.1274,114003.1607,114474.9796,4,25.0840171058
NP,opisthokonta,15,m1,optimizedtruetree,-52297.3250,157,104908.6501,105054.5677,105569.7143,0,29.165558124599993
NP,opisthokonta,15,m2,optimizedtruetree,-53667.0162,157,107648.0325,107793.9501,108309.0967,0,42.78357214259999
NP,opisthokonta,15,m3,optimizedtruetree,-54649.0665,156,109610.1330,109753.7811,110266.9866,0,26.77999473979999
NP,opisthokonta,15,m4,optimizedtruetree,-55716.1901,156,111744.3802,111888.0283,112401.2338,0,30.92377692349999
NP,opisthokonta,15,m5,optimizedtruetree,-62219.2956,137,124712.5912,124817.6245,125289.4434,0,46.604616689900006
NP,opisthokonta,15,poisson,optimizedtruetree,-56824.9950,137,113923.9899,114029.0233,114500.8421,0,25.100184843299996
NP,prum,15,m1,inferredtree,-28391.5307,398,57579.0615,60787.1827,59254.8803,70,8.81631867349999
NP,prum,15,m2,inferredtree,-29256.2507,417,59346.5014,63704.1514,61102.3217,70,8.255941806499997
NP,prum,15,m3,inferredtree,-29793.3694,417,60420.7388,64778.3888,62176.5591,72,9.173584878899998
NP,prum,15,m4,inferredtree,-30423.9400,399,61645.8800,64903.0229,63325.9094,70,9.016364061700001
NP,prum,15,m5,inferredtree,-34617.8857,397,70029.7715,73189.8915,71701.3797,82,10.779728435499997
NP,prum,15,poisson,inferredtree,-30807.1689,397,62408.3378,65568.4578,64079.9460,72,8.225927226799998
NP,prum,15,m1,optimizedtruetree,-28421.5272,398,57639.0545,60847.1757,59314.8733,0,8.8455766279
NP,prum,15,m2,optimizedtruetree,-29282.8461,417,59399.6921,63757.3421,61155.5124,0,8.2690996772
NP,prum,15,m3,optimizedtruetree,-29818.2972,417,60470.5944,64828.2444,62226.4146,0,9.174979475499992
NP,prum,15,m4,optimizedtruetree,-30452.8619,399,61703.7238,64960.8667,63383.7533,0,9.036891312600002
NP,prum,15,m5,optimizedtruetree,-34672.3270,397,70138.6541,73298.7741,71810.2623,0,10.799038116599995
NP,prum,15,poisson,optimizedtruetree,-30829.7609,397,62453.5218,65613.6418,64125.1300,0,8.238495573500007
NP,ruhfel,15,m1,inferredtree,-81066.2848,702,163536.5695,1150548.5695,166492.4108,110,32.470122311099985
NP,ruhfel,15,m2,inferredtree,-83562.2452,720,168564.4905,1206804.4905,171596.1225,98,33.86500690519997
NP,ruhfel,15,m3,inferredtree,-84792.2677,721,171026.5355,1212150.5355,174062.3781,120,44.3617448464
NP,ruhfel,15,m4,inferredtree,-86350.6506,702,174105.3011,1161117.3011,177061.1424,120,49.634589671700006
NP,ruhfel,15,m5,inferredtree,-96276.9272,701,193955.8543,1178159.8543,196907.4850,130,51.34096234480001
NP,ruhfel,15,poisson,inferredtree,-88131.9333,701,177665.8665,1161869.8665,180617.4972,116,32.074396946000014
NP,ruhfel,15,m1,optimizedtruetree,-81078.1042,702,163560.2084,1150572.2084,166516.0496,28,32.448121976500026
NP,ruhfel,15,m2,optimizedtruetree,-83575.9724,720,168591.9447,1206831.9447,171623.5768,28,33.87260710410001
NP,ruhfel,15,m3,optimizedtruetree,-84818.5494,721,171079.0988,1212203.0988,174114.9415,28,44.21313965470001
NP,ruhfel,15,m4,optimizedtruetree,-86377.1768,702,174158.3536,1161170.3536,177114.1949,28,49.69052712719999
NP,ruhfel,15,m5,optimizedtruetree,-96327.8073,701,194057.6146,1178261.6146,197009.2453,28,51.39833956580002
NP,ruhfel,15,poisson,optimizedtruetree,-88149.2911,701,177700.5823,1161904.5823,180652.2129,28,32.13392567789999
NP,salichos,15,m1,inferredtree,-19213.7971,64,38555.5943,38574.8090,38825.0727,6,11.871586914700003
NP,salichos,15,m2,inferredtree,-19633.2292,45,39356.4584,39365.6177,39545.9354,6,10.764207826100002
NP,salichos,15,m3,inferredtree,-19780.6091,64,39689.2182,39708.4330,39958.6966,6,13.358700621399999
NP,salichos,15,m4,inferredtree,-20232.1427,44,40552.2853,40561.0270,40737.5517,2,12.7149801162
NP,salichos,15,m5,inferredtree,-21941.8489,43,43969.6979,43978.0327,44150.7537,2,18.7315611989
NP,salichos,15,poisson,inferredtree,-20615.8041,43,41317.6082,41325.9430,41498.6640,4,9.478872522800003
NP,salichos,15,m1,optimizedtruetree,-19215.8541,64,38559.7081,38578.9229,38829.1865,0,11.9737652993
NP,salichos,15,m2,optimizedtruetree,-19637.6601,45,39365.3202,39374.4795,39554.7972,0,10.835550763199999
NP,salichos,15,m3,optimizedtruetree,-19784.0656,64,39696.1313,39715.3461,39965.6097,0,13.473670431400002
NP,salichos,15,m4,optimizedtruetree,-20232.7757,44,40553.5513,40562.2931,40738.8177,0,12.744433832199997
NP,salichos,15,m5,optimizedtruetree,-21946.1823,43,43978.3646,43986.6994,44159.4204,0,18.8447841179
NP,salichos,15,poisson,optimizedtruetree,-20620.0193,43,41326.0385,41334.3733,41507.0943,0,9.496795142699998
NP,rayfinned,15,m1,inferredtree,-48215.2578,627,97684.5155,885196.5155,100324.5618,82,16.470146597299998
NP,rayfinned,15,m2,inferredtree,-49797.7417,627,100849.4835,888361.4835,103489.5297,88,19.613656637500004
NP,rayfinned,15,m3,inferredtree,-50658.0988,628,102572.1977,892596.1977,105216.4545,80,16.178399910899984
NP,rayfinned,15,m4,inferredtree,-51787.0949,609,104792.1897,847772.1897,107356.4452,82,16.2526558016
NP,rayfinned,15,m5,inferredtree,-58375.5569,608,117967.1138,858511.1138,120527.1586,92,20.402746961700007
NP,rayfinned,15,poisson,inferredtree,-52680.3430,607,106574.6860,844686.6860,109130.5202,92,15.134778501400001
